,amenities,usableAreas,description,title,unitTypes,parkingSpaces,suites,bathrooms,usageTypes,bedrooms,neighborhood,lat,lon,condoFee,rentPrice,iptu
50,[],9600.0,"Amplo terreno, esquina com Rua Egídio de Oliveira.<br><br>São 9.600m² adaptáveis para diversos tipos comerciais.<br><br>Localizado próximo a farmácia, supermercado, escolas, banco, restaurante, entre outros.<br><br>Agende uma visita e confira agora mesmo!","Terreno para aluguel, Sapiranga - Fortaleza/CE",RESIDENTIAL_ALLOTMENT_LAND,0.0,0.0,0.0,COMMERCIAL,0.0,Sapiranga,-3.7304512,-38.5217989,0,20000,1410
51,['NEAR_SHOPPING_CENTER'],12.0,"EXCELENTE PONTO COMERCIAL NO CENTRO PARA ALUGUEL - Ref.: 10244<br> <br><br> Excelente oportunidade de imóvel comercial no centro. <br> <br><br> Loja de rua com vidro temperado na fachada e protegida com portas de ferro. O espaço conta com sala, copa e banheiro. Ideal para pequenos negócios em expansão!<br> <br><br> Localizado no melhor do Centro de Fortaleza. Fica apenas uma quadra da Av. Dom Manuel.<br> <br><br> Área útil de aproximadamente: 12m²<br> <br><br> Valor de aluguel: R$ 480,00<br><br><br> <br><br><br> As informações estão sujeitas a alterações. Consulte o corretor responsável.<br><br><br>-- Atualizado em: :04",Ponto comercial Comercio para Aluguel em Centro Fortaleza-CE - 10244,BUSINESS,0.0,0.0,0.0,COMMERCIAL,0.0,Centro,-3.7304512,-38.5217989,0,480,0
52,['KITCHEN'],15.0,"Localizada a poucos metros do Senac, restaurantes, clínicas médicas, entre outros.<br><br>Região com fluxo intenso.<br><br>Ideal para seu negócio de sucesso.<br><br>Agende uma visita e confira agora mesmo!","Sala com lavabo, quase esquina com Avenida Tristão Gonçalves.",OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Centro,-3.7304512,-38.5217989,150,700,86
53,[],60.0,1 SALA,"Excelente sala comercial, sem taxa de condomínio, na rua Milagres, paralela a av. Heráclito Graça, b",OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Aldeota,-3.736078,-38.515011,0,900,0
54,['KITCHEN'],30.0,"Agora você pode montar seu negócio de sucesso nesta sala com lavabo, a poucos metros da Igreja Nossa Senhora de Fátima.<br><br>Localizada próximo a padaria Romana, restaurantes, farmácias, redes de ensino, supermercado, entre outros.<br><br>Agende uma visita e confira agora mesmo!","Sala para aluguel, Fátima - Fortaleza/CE",OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Fátima,-3.7304512,-38.5217989,0,750,134
55,[],75.0,"sala, wc. Excelente sala!",SALA para alugar na cidade de FORTALEZA-CE,OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Centro,-3.728259,-38.525307,0,1890,0
56,"['GARAGE', 'KITCHEN', 'GATED_COMMUNITY', 'HOME_OFFICE']",150.0,"CASA ADAPTADA PARA HOTEL DE ANIMAIS<br><br>- garagem<br>- sala<br>- 3 quartos (2 suítes)<br>- escritório<br>- cozinha<br>- quintal<br><br>Não perca a oportunidade de estar localizado próximo supermercados, restaurantes, academias, redes de ensino, Fórum Clóvis Beviláqua, entre outros.<br><br>Ideal para seu negócio de sucesso.<br><br>Agende uma visita e confira agora mesmo.","Casa para aluguel, 3 quartos, 2 suítes, 3 vagas, Engenheiro Luciano Cavalcante - Fortaleza/CE",HOME,3.0,2.0,2.0,COMMERCIAL,3.0,Engenheiro Luciano Cavalcante,-3.7304512,-38.5217989,0,4000,456
57,[],396.0,"Excelente terreno, localizado na melhor região do Bairro José Bonifácio, dispondo de 396m². Próximo ao Instituto José Frota.",TERRENO para alugar na cidade de FORTALEZA-CE,COMMERCIAL_ALLOTMENT_LAND,0.0,0.0,0.0,COMMERCIAL,0.0,Fátima,-3.738269,-38.5322,0,2600,0
58,[],1071.0,"Terreno, esquina, duas frentes, 1071m², próximo ao novo prédio do TRE-CE, localização privilegiada.",TERRENO para alugar na cidade de FORTALEZA-CE,COMMERCIAL_ALLOTMENT_LAND,0.0,0.0,0.0,COMMERCIAL,0.0,Engenheiro Luciano Cavalcante,-3.776502,-38.492177,0,3500,0
59,[],1584.0,"Localizado na Rua Pascoal de Castro Alves, n° 515, Papicu, entre as Ruas Valdetário Mota e Júlio Azevedo, à 5 min do Shopping Riomar.<br><br>Terreno medindo 48,00m (frente) x 33,00m (laterais) = 1.584m², com área construída de 298m², 3 salas (jardim de inverno), 3 suítes (suíte casal c/ closet), varandas externas, lavabo, gabinete, cozinha, área de serviço, dependência completa de empregada, amplo jardim, piscina.<br><br>Valor: R$2.100.000,00 -","Terreno, 1584 m² - venda por R$ 2.100.000,00 ou aluguel por R$ 3.500,00/mês - Papicu - Fortaleza/CE",COMMERCIAL_ALLOTMENT_LAND,0.0,0.0,0.0,COMMERCIAL,0.0,Vicente Pinzon,-3.732627,-38.477231,0,3500,0
60,[],3500.0,"Terreno de 3500m² com escritório, vestiário, wc social. Próximo ao antigo Aeroporto.",TERRENO para alugar na cidade de FORTALEZA-CE,COMMERCIAL_ALLOTMENT_LAND,0.0,0.0,0.0,COMMERCIAL,0.0,Vila União,-3.771656,-38.535998,0,8000,0
61,"['GYM', 'KITCHEN', 'ELEVATOR', 'BALCONY', 'SERVICE_AREA']",55.0,- Próximo à Gerardo Bastos<br>- 2 suítes (sendo 1 reversível)<br>- Elevador<br>- Nascente<br><br>Agende uma visita: ou . -,"Apartamento com 2 dormitórios para alugar, 55 m² por R$ 1.400,00/mês - Joaquim Távora - Fortaleza/CE",APARTMENT,1.0,2.0,2.0,RESIDENTIAL,2.0,Joaquim Távora,-3.750612,-38.517139,380,1400,0
62,"['GARAGE', 'BALCONY', 'KITCHEN', 'SECURITY_24_HOURS', 'SERVICE_AREA']",70.0,"Apartamento nascente com 70m², piso em cerâmica/tacos, varanda, sala (estar/jantar), 02 quartos com armários, WC social, DCE, cozinha, área de serviço e rede de proteção. Prédio com 3 andares sendo 02 apartamentos por andar, cerca elétrica e vaga de garagem.","APARTAMENTO para aluguel, 2 quartos, 1 vaga, Monte Castelo - FORTALEZA/CE",APARTMENT,1.0,0.0,0.0,RESIDENTIAL,2.0,Monte Castelo,-3.7304512,-38.5217989,285,1000,24
63,['KITCHEN'],19.0,"Apartamento térreo, medindo 19m², com sala em conjunto com a cozinha, wc social, 01 quarto. Piso em cerâmica.","APARTAMENTO para aluguel, 1 quarto, Joaquim Távora - FORTALEZA/CE",APARTMENT,0.0,0.0,0.0,RESIDENTIAL,1.0,Joaquim Távora,-3.7304512,-38.5217989,0,480,0
64,['KITCHEN'],24.0,"Sala medindo 24m², possui 02 ambientes, lavabo e piso em cerâmica.","SALA para aluguel, Edson Queiroz - FORTALEZA/CE",OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Edson Queiroz,-3.7304512,-38.5217989,261,600,473
65,[],23.0,"- Edifício Nevinha Mendes -<br><br>Localizada na Av. Aguanambi, 790, sala 2, esquina com rua Padre Matos Serra, ao lado da Farmácia Pague Menos, em frente a estação do BRT.<br><br>Ampla sala com 22,50m², banheiro, portaria e vagas rotativas para visitantes<br><br>Aluguel: R$580,00 / Condomínio: R$304,00 -","Sala para alugar, 22 m² por R$ 580,00/mês - Fátima - Fortaleza/CE",OFFICE,15.0,0.0,0.0,COMMERCIAL,0.0,Fátima,-3.743985,-38.525917,304,580,0
66,['KITCHEN'],37.0,"- climatizada<br>- 2 ambientes<br>- lavabo<br>- piso cerâmica<br><br>Localizado próximo a bancos, restaurantes, farmácias, redes de ensino, entre outros.<br><br>Ideal para seu negócio de sucesso.<br><br>Agende uma visita e confira agora mesmo!",Sala no Shopping Avenida.,OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Aldeota,-3.7304512,-38.5217989,288,1500,573
67,"['KITCHEN', 'SERVICE_AREA']",50.0,"(G-612) Promoção da semana: Aceitamos 02 cauções. Não perca.<br>Casa residencial para locação localizada na Tv. José Marques de Mesquita, N° 25 - Jacarecanga - Fortaleza/CE.<br><br>Imóvel dividido em 01 quarto ,sala, cozinha, banheiro e área de serviço.<br><br>Entre em contato conosco para proporcionar uma excelente negocio!!<br><br>Fale agora com nossos especialistas e confira:<br><br>Sede - Fortaleza: / (Tim). WhatsApp . Unidade Bezerra de Menezes: /(tim)/. Unidade Eusébio: 85 3287.5555 / WhatsApp 9.9622.1772(tim)/ 9.9848.4448(oi).<br>Atendimento de segunda a sexta das h às h e no sábado das h às h.<br><br>* O cadastro do cliente ficará sujeito à analise pelo setor responsável para ser concedida a promoção. *<br>* Imóvel sujeito a alteração de valores. * -","Casa com 1 dormitório para alugar, 50 m² por R$ 469,00/mês - Jacarecanga - Fortaleza/CE",HOME,0.0,0.0,0.0,RESIDENTIAL,1.0,Jacarecanga,-3.7304512,-38.5217989,0,469,0
68,[],2000.0,"Excelente terreno,com 02 frentes, sendo uma delas para a a BR-116, dispondo de 2000m².",TERRENO para alugar na cidade de FORTALEZA-CE,COMMERCIAL_ALLOTMENT_LAND,0.0,0.0,0.0,COMMERCIAL,0.0,Paupina,-3.859159,-38.493638,0,6000,0
69,"['BARBECUE_GRILL', 'GATED_COMMUNITY', 'KITCHEN', 'INTERCOM', 'SERVICE_AREA']",51.0,"Com excelente localização o Residencial Celsina é uma ótima opção para quem procura tranquilidade e conforto, localizado a poucos metros da Avenida Washington Soares, situado na rua Manuel Teixeira, 131 - José de Alencar. próximo a shoppings, supermercados, escolas e ponto de ônibus,<br><br>Apartamento com 51 m², cozinha americana, 2 quartos, 1 banheiro. O condomínio oferece 1 vaga de garagem.<br><br>Apenas apartamentos no 2º andar.<br><br>Aluguel : R$ 650,00 / Condomínio: R$120,00 -","Apartamento com 2 dormitórios para alugar, 51 m² por R$ 650,00/mês - Cambeba - Fortaleza/CE",APARTMENT,1.0,0.0,0.0,RESIDENTIAL,2.0,José de Alencar,-3.815753,-38.478303,120,650,0
70,"['AIR_CONDITIONING', 'KITCHEN']",30.0,"Chegou a hora de montar seu negócio de sucesso nesta sala comercial, a poucos metros do Colégio Militar de Fortaleza.<br><br>- SALA <br>- WC<br><br>Não perca a oportunidade de estar localizado próximo a Avenida Dom Manuel, restaurantes, supermercados, praças, Hospital São Camilo, entre outros.<br><br>Agende uma visita e confira agora mesmo!","Sala para aluguel, Centro - Fortaleza/CE",OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Centro,-3.7304512,-38.5217989,0,800,1258
71,['GARAGE'],23.0,Vaga de garagem no Edifício Juridical Center.<br><br>Prédio localizado ao lado do Centro Universitário 7 de Setembro - Uni 7.,"Garagem para aluguel, 1 vaga, Engenheiro Luciano Cavalcante - Fortaleza/CE",COMMERCIAL_ALLOTMENT_LAND,1.0,0.0,0.0,COMMERCIAL,0.0,Engenheiro Luciano Cavalcante,-3.7304512,-38.5217989,0,180,75
72,['GARAGE'],23.0,Vaga de garagem no Edifício Juridical Center.<br><br>Prédio localizado ao lado do Centro Universitário 7 de Setembro - Uni 7.,"Garagem para aluguel, 1 vaga, Engenheiro Luciano Cavalcante - Fortaleza/CE",COMMERCIAL_ALLOTMENT_LAND,1.0,0.0,0.0,COMMERCIAL,0.0,Engenheiro Luciano Cavalcante,-3.7304512,-38.5217989,0,180,178
73,['GARAGE'],23.0,Vaga de garagem no Edifício Juridical Center.<br><br>Prédio localizado ao lado do Centro Universitário 7 de Setembro - Uni 7.,"Garagem para aluguel, 1 vaga, Engenheiro Luciano Cavalcante - Fortaleza/CE",COMMERCIAL_ALLOTMENT_LAND,1.0,0.0,0.0,COMMERCIAL,0.0,Engenheiro Luciano Cavalcante,-3.7304512,-38.5217989,0,180,75
74,[],25.0,Excelente quitinete localizado na Av. Rui Barbosa.,QUITINETE para alugar na cidade de FORTALEZA-CE,KITNET,0.0,0.0,0.0,RESIDENTIAL,1.0,Joaquim Távora,-3.746004,-38.512752,0,600,0
75,[],5000.0,"Terreno na Praia do Futuro, 3 frentes, 5.000m², murado, de frente ao Chico do Caranguejo.",TERRENO para alugar na cidade de FORTALEZA-CE,COMMERCIAL_ALLOTMENT_LAND,0.0,0.0,0.0,COMMERCIAL,0.0,Praia do Futuro II,-3.762904,-38.442744,0,7000,0
76,"['GARAGE', 'BALCONY', 'KITCHEN', 'POOL']",730.0,"- varanda<br>- 2 salas<br>- 1 suíte<br>- jardim de inverno<br>- cozinha<br>- área de serviço<br>- lavanderia<br>- gabinete<br>- banheiro social<br>- dependência<br>- vestiário<br>- depósito<br>- quintal<br>- piscina<br><br>Localizada próximo ao restaurante Tropeiro Grill, Academia Complex, redes de ensino, supermercado, entre outros.<br><br>Agende uma visita e confira agora mesmo!","Casa comercial com 3 quartos, a poucos metros do La Maison Buffet.",HOME,5.0,1.0,1.0,COMMERCIAL,3.0,Dionisio Torres,-3.7304512,-38.5217989,0,6000,1015
77,[],30.0,Excelente quitinete localizado na Av. Rui Barbosa.,QUITINETE para alugar na cidade de FORTALEZA-CE,KITNET,0.0,0.0,0.0,RESIDENTIAL,1.0,Joaquim Távora,-3.746004,-38.512752,0,600,0
78,[],27.0,"1ª Locação. sala, wc. OBS: No valor de aluguel, não está inclusa a taxa de condomínio.",SALA para alugar na cidade de FORTALEZA-CE,OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Engenheiro Luciano Cavalcante,-3.786366,-38.489092,0,900,0
79,[],27.0,"1ª Locação. sala, wc. OBS: No valor de aluguel, não está inclusa a taxa de condomínio.",SALA para alugar na cidade de FORTALEZA-CE,OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Engenheiro Luciano Cavalcante,-3.786366,-38.489092,0,900,0
80,[],27.0,"1ª Locação. sala, wc. OBS: No valor de aluguel, não está inclusa a taxa de condomínio.",SALA para alugar na cidade de FORTALEZA-CE,OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Engenheiro Luciano Cavalcante,-3.786366,-38.489092,0,900,0
81,[],53.0,"02 SALAS, BANHEIRO",ENCONTRE SEU IMÓVEL AQUI!,BUSINESS,0.0,0.0,0.0,COMMERCIAL,0.0,Centro,-3.731453,-38.531309,0,2000,0
82,['KITCHEN'],18.0,"Chegou a hora de montar seu negócio de sucesso neste ponto comercial com banheiro, a poucas quadras do Colégio Militar de Fortaleza.<br><br>Não perca a oportunidade de estar localizado próximo a Receita Federal, supermercado Pão de Açúcar, Hospital São Camilo, restaurantes, entre outros.<br><br>Agende uma visita e confira agora mesmo!","Ponto comercial para aluguel, Aldeota - Fortaleza/CE",OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Centro,-3.7304512,-38.5217989,0,500,157
83,"['BALCONY', 'KITCHEN']",80.0,"Apartamento, medindo 80m², varanda, sala (estar/jantar), 03 quartos, sendo 01 suíte, WC social, cozinha e piso em cerâmica.","APARTAMENTO para aluguel, 3 quartos, 1 suíte, Aerolândia - FORTALEZA/CE",APARTMENT,0.0,1.0,1.0,RESIDENTIAL,3.0,Aerolândia,-3.7304512,-38.5217989,0,530,192
84,"['GARAGE', 'KITCHEN', 'HOME_OFFICE']",600.0,"- fachada em porcelanato<br>- piso industrial<br>- plataforma<br>- 2 escritórios<br>- 2 banheiros<br><br>Localizado próximo a restaurantes, posto de combustível, supermercado, entre outros.<br><br>Agende uma visita e confira agora mesmo!","Galpão novo, a poucos metros do 4º Anel Viário.",SHED_DEPOSIT_WAREHOUSE,4.0,0.0,0.0,COMMERCIAL,0.0,Paupina,-3.7304512,-38.5217989,0,6000,164
85,['KITCHEN'],41.0,"Agora você pode morar neste lindo apartamento com 2 quartos, a poucos metros da Praça e Mercado da Aerolândia.<br><br>- sala<br>- cozinha americana<br>- lavanderia<br>- 1 suíte<br>- banheiro<br>Água já inclusa no condomínio. <br><br>Esta é a hora de você morar próximo ao Colégio Mauro Bezerra, restaurantes, academias, posto de combustível, mercadinhos, entre outros.<br><br>Agende uma visita e confira agora mesmo!","Apartamento para aluguel, 2 quartos, 1 suíte, Alto da Balança - Fortaleza/CE",APARTMENT,0.0,1.0,1.0,RESIDENTIAL,2.0,Alto da Balança,-3.7304512,-38.5217989,60,630,0
86,['KITCHEN'],35.0,"- salão<br>- copa <br>- banheiro<br><br>Localizado próximo ao Hospital São Camilo Cura d´Ars, Colégio Militar de Fortaleza, Mercado Cultural dos Pinhões, Posto de Saúde Paulo Marcelo, Junta Comercial do Estado do Ceará, entre outros.<br><br>Ideal para salão de beleza, pois funcionou por 21 anos nesta modalidade e clientela deixada continua buscando o serviço.<br><br>Agende uma visita e confira agora mesmo!<br><br>Ganhe 2 meses de aluguel grátis entrando em contato conosco hoje.","Ponto comercial, esquina com Rua Costa Barros, podendo ser residencial.",BUSINESS,0.0,0.0,0.0,COMMERCIAL,0.0,Centro,-3.7304512,-38.5217989,0,650,235
87,"['BARBECUE_GRILL', 'KITCHEN', 'GARDEN', 'POOL', 'SERVICE_AREA']",280.0,"Casa com excelente localização situada na Avenida Engenheiro Alberto Sá, 1280 - Papicu, ao lado do supermercado São Luís e Pague menos, em frente ao centro comercial.<br><br>Com 280 m², casa com muro alto, portão de alumínio automático, garagem para 8 carros, piscina e deck.<br>4 quartos sendo 2 suítes, suíte master com gabinete duplo.<br>3 salas amplas, jardim de inverno, cozinha super espaçosa, despensa, área de serviço e dependência de empregada.<br><br>Aluguel: R$ 3.800,00 -","Casa com 4 dormitórios para alugar, 280 m² por R$ 3.800,00/mês - Papicu - Fortaleza/CE",HOME,8.0,2.0,2.0,RESIDENTIAL,4.0,Papicu,-3.735872,-38.471597,0,3800,0
88,['KITCHEN'],33.0,"Esta é a hora de montar seu negócio de sucesso nesta sala, a uma quadra das Avenidas Santos Dumont e Dom Manuel.<br><br>O melhor de tudo é que está localizada próximo ao Colégio Militar de Fortaleza, unidades de saúde, restaurantes, supermercado, entre outros.<br><br>Agende uma visita e confira agora mesmo!","Sala para aluguel, Centro - Fortaleza/CE",OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Centro,-3.7304512,-38.5217989,0,1000,202
89,"['GATED_COMMUNITY', 'SPORTS_COURT']",90.0,"ARRAIS IMOBILIÁRIA vende (RA):<br><br>=> Apartamento no Bairro Montese<br>=> COND. MORADA DOS COQUEIROS<br>(Avenida Dos Expedicionários, 5405)<br><br>CARACTERÍSTICAS<br>=> 3 Quartos, => 2 Suíte;<br>=> 3 Banheiros ;<br>=> Sala;<br>=> Varanda;<br>=> Cozinha;<br>=> Área de Serviço;<br>=> 1 Vaga;<br>=> 3º Andar (ESCADA);<br><br>ÁREA COMUM<br>=> 4 Andares, 4 Ap. p/ Andar;<br>=> Deck c/ Churrasqueira;<br><br>SEGURANÇA<br>=> Portão Elétrico;<br>=> Guarita Elevada;<br>=> Porteiro 24h;<br>=> Cerca Elétrica;<br>=> Câmeras de Segurança<br><br>=> Posição: Nascente (Sombra)<br>=> Localização: Próximo à Escolas, Hospitais, Parada de Ônibus,<br>Padarias, Posto de Gasolina, Farmácias, Supermercados, Igrejas. -","Apartamento com 3 dormitórios para alugar, 90 m² por R$ 1.100,00/mês - Montese - Fortaleza/CE",APARTMENT,1.0,1.0,1.0,RESIDENTIAL,3.0,Montese,-3.7304512,-38.5217989,400,1100,0
90,"['BALCONY', 'KITCHEN', 'SERVICE_AREA']",55.0,"Chegou a sua vez de morar nesta maravilhosa casa com 2 quartos, esquina com Rua Ataulfo Alves.<br><br>- varanda<br>- sala<br>- cozinha<br>- área de serviço<br>- banheiros social e serviço<br><br>O melhor de tudo é que está localizada próximo a redes de ensino, unidade de saúde, restaurantes, supermercado Cometa, entre outros.<br><br>Agende uma visita e confira agora mesmo!","Casa para aluguel, 2 quartos, Jardim das Oliveiras - Fortaleza/CE",HOME,0.0,0.0,0.0,RESIDENTIAL,2.0,Jardim das Oliveiras,-3.7304512,-38.5217989,0,700,63
91,['KITCHEN'],20.0,"Chegou a hora de montar seu negócio de sucesso nesta sala com lavabo, localizada próximo a restaurantes, supermercados, academias, farmácias, entre outros.<br><br>Agende uma visita e confira agora mesmo!","Sala para aluguel, Cidade dos Funcionários - Fortaleza/CE",OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Cidade dos Funcionários,-3.7304512,-38.5217989,0,700,135
92,['KITCHEN'],55.0,"Nela você encontra: sala de estar, cozinha, área de serviço, lavanderia, quintal e banheiro social.<br><br>Em localização estratégica, fica próximo a restaurantes, igrejas, escola, academias, entre outros.<br>Fácil acesso ao transporte público.<br><br>Agende uma visita e confira agora mesmo!","Casa com 1 quarto, a poucos metros da Unidade Básica de Saúde - Manuel Carlos Gouveia.",HOME,0.0,0.0,0.0,RESIDENTIAL,1.0,Jardim das Oliveiras,-3.7304512,-38.5217989,0,550,65
93,"['FURNISHED', 'KITCHEN']",12.0,"Chegou a hora de montar seu negócio de sucesso nesta sala mobiliada, a poucos metros da Avenida Padre Antônio Tomás.<br><br>- móveis fixos<br>- cadeira odontológica com equipo<br>- mocho<br>- compressor<br>- bomba de vácuo <br>- ar-condicionado<br>- banheiro privativo<br><br>- copa<br>- banheiros coletivos<br><br>- recepção<br>- estacionamento rotativo<br><br>Não perca a oportunidade de estar localizado próximo a Praça das Flores, academia CB Fitness, Centro Universitário Estácio do Ceará - Campus Moreira Campos, Shopping Romcy, restaurantes, agências bancárias, entre outros.<br><br>Agende uma visita e confira agora mesmo!",Sala equipada para consultório odontológico.,OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Aldeota,-3.7304512,-38.5217989,1000,1200,572
94,"['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'BALCONY', 'GOURMET_SPACE', 'GARAGE', 'SERVICE_AREA', 'PLAYGROUND', 'PARTY_HALL', 'KITCHEN', 'SECURITY_24_HOURS', 'WATCHMAN']",46.0,"Por que esperar quando você pode morar neste belo apartamento com 2 quartos, a poucos minutos da Avenida Presidente Costa e Silva?<br><br>- sala<br>- varanda<br>- 2 suítes (sendo 01 reversível)<br>- cozinha<br>- banheiro<br><br>Condomínio:<br>- portaria permanente<br>- piscina<br>- salão de festas<br>- churrasqueira<br>- playground<br>- elevador<br>- 2 vagas de garagem<br><br>O melhor de tudo é que está localizada próximo Subestação Fortaleza I - CHESF, unidades de saúde, restaurantes, entre outros.<br><br>Não fique se perguntando, agende uma visita e confira agora mesmo.","Apartamento para aluguel, 2 quartos, 2 suítes, 2 vagas, Prefeito José Walter - Fortaleza/CE",APARTMENT,2.0,2.0,2.0,RESIDENTIAL,2.0,Prefeito José Walter,-3.7304512,-38.5217989,257,1150,36
