,amenities,usableAreas,description,title,unitTypes,parkingSpaces,suites,bathrooms,usageTypes,bedrooms,neighborhood,lat,lon,condoFee,rentPrice,iptu
15,"['KITCHEN', 'SERVICE_AREA']",70.0,"Apartamento próximo aos Supermercados Centerbox e Cometa, Academia Smart Fit Vila Peri, Posto de Saúde Parque São José, com fácil acesso à Av. General Osório de Paiva e outras facilidades.<br>Dispõe de 70m² com sala, 2 quartos, varanda, banheiro social, cozinha americana e área de serviço.<br>Vamos agendar sua visita? -","Apartamento com 2 quartos para alugar, no Manuel Sátiro",APARTMENT,0.0,0.0,0.0,RESIDENTIAL,2.0,Manuel Sátiro,-3.79989,-38.585999,0,650,198
17,"['PARTY_HALL', 'GOURMET_BALCONY', 'SERVICE_AREA']",100.0,"Apartamento para Aluguel, 100m² por R$ 2.000/Mês. Cocó - Fortaleza/CE <br><br>Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Marcelo Vera! <br><br>Basta preencher o formulário com nome, telefone e e-mail e enviar. Pronto! Agora o corretor da Marcelo Vera entrará em contato para confirmar interesse e agendar uma visita. <br><br>Se tiver alguma dúvida, é só entrar em contato com a Arbo pelo número anunciado ao lado. Lembre-se que o imóvel está sujeito à confirmação de disponibilidade e valores. <br><br>Confira mais sobre o imóvel da Marcelo Vera: <br><br>Apartamento com ótima localização.\n3 quartos sendo 2 suítes (uma master e outra reversível)\n3 banheiros, sala, varanda, cozinha, dependência completa e 2 vagas. -",Entre RioMar e Iguatemi com vista para praça,APARTMENT,2.0,0.0,0.0,RESIDENTIAL,3.0,Cocó,-3.747143,-38.469693,0,2000,0
20,"['KITCHEN', 'LAUNDRY']",27.0,"Localizado 2 quadras da Av. Bezerra de Menezes, ao lado do Restaurante Carneiro do Ordones, próximo ao Hospital dos Olhos, Secretaria da Segurança, com fácil acesso as Lojas Americanas, Hapvida, Caixa Econômica e outras conveniências.<br>Apartamento dispõe de 27 m², sala, cozinha americana, 1 quarto, banheiro social e lavanderia,<br>Vamos agendar uma visita? -",Apartamento com 1 quarto para alugar no bairro Parque Araxá,APARTMENT,0.0,0.0,0.0,RESIDENTIAL,1.0,Parque Araxá,-3.734542,-38.549496,70,900,157
26,"['KITCHEN', 'SERVICE_AREA']",130.0,"Apartamento com fácil acesso à Av. Silas Munguba, Smart Fit, GBarbosa, Shopping Parangaba, terminal de integração, UECE e outras conveniências!<br>Dispõe de 130 m², sala ampla, 2 quartos, cozinha, banheiro social, área de serviço e 1 vaga na garagem.<br>Vamos agendar sua visita? -","Apartamento com 2 quartos para alugar, na Parangaba",APARTMENT,1.0,0.0,0.0,RESIDENTIAL,2.0,Parangaba,-3.77891,-38.556031,0,750,613
27,[],4255.0,"TERRENO EM MESSEJANA! 4.559,00M², FUNDO CORRESPONDENTE, PLANO, NEGOCIA CARÊNCIA.","TERRENO EM MESSEJANA! 4.559,00M², FUNDO CORRESPONDENTE, PLANO, NEGOCIA CARÊNCIA.",RESIDENTIAL_ALLOTMENT_LAND,0.0,0.0,0.0,RESIDENTIAL,0.0,Messejana,-3.837418,-38.486866,0,6000,0
31,"['BALCONY', 'KITCHEN', 'PARTY_HALL', 'PLAYGROUND', 'POOL']",60.0,"Apartamento à Venda/Aluguel, 60m² por R$ 390.000. Centro - Fortaleza/CE <br><br>Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Luciana Silveira! <br><br>Basta preencher o formulário com nome, telefone e e-mail e enviar. Pronto! Agora o corretor da Luciana Silveira entrará em contato para confirmar interesse e agendar uma visita. <br><br>Se tiver alguma dúvida, é só entrar em contato com a Arbo pelo número anunciado ao lado. Lembre-se que o imóvel está sujeito à confirmação de disponibilidade e valores. <br><br>Confira mais sobre o imóvel da Luciana Silveira: <br><br>Aluguel e venda. REGENCY <br>Rua Av Dom Manuel 821<br><br>Apartamento de 3 quartos com suíte.<br>Na Av Dom Manuel, Centro próximo de tudo, e da praia de Iracema. <br>Novo pronto pra morar, com móveis projetados. <br>Sala Estar/Jantar, <br>-Cozinha Americana, <br>-Área de Serviço, <br>-Banheiro Social, <br>-Varanda.<br><br>Aluguel de 3 quartos 66m²<br>R$ 2100,00 sem condomínio.<br><br>Luciana Silveira <br>corretora <br>creci 21097","Apartamento para Locação, Centro, Fortaleza, CE",APARTMENT,1.0,1.0,1.0,RESIDENTIAL,2.0,Centro,-3.731593,-38.521572,490,2000,69
32,"['KITCHEN', 'SERVICE_AREA']",45.0,"Localizado na Av. Jovita Feitosa, próximo à Praça Ari de Sá, Top Forma academia, Frangolândia, Christus e outras facilidades!<br>Dispõe de 45 m², 1 quarto, sala conjugada com cozinha americana com prateleiras, banheiro social e área de serviço.<br>Vamos agendar sua visita? -",Apartamento com 1 quarto para alugar na Av. Jovita Feitosa,APARTMENT,0.0,0.0,0.0,RESIDENTIAL,1.0,Parquelândia,-3.738964,-38.551096,0,600,0
40,"['KITCHEN', 'LAUNDRY']",50.0,"Localizado ao lado do Benfica Buffet, há 1 quadra do Shopping Benfica, próximo ao Colégio Christus, Av. Treze de Maio, UFC, com fácil acesso à Av. Treze de Maio, Frangolândia Supermercado, Av. Domingos Olímpio, GYM Fitness, entre outras facilidades.<br>Dispõe de 50m² com sala, cozinha, 2 quartos, banheiro social e lavanderia.<br>Venha conhecer! -","Apartamento com 2 quartos para alugar, próximo ao Shopping Benfica",APARTMENT,0.0,0.0,0.0,RESIDENTIAL,2.0,Farias Brito,-3.737903,-38.540128,20,640,64
42,"['GATED_COMMUNITY', 'KITCHEN', 'SERVICE_AREA']",106.0,"Localizado a apenas 1 quadra da avenida dos expedicionários, colégio Medalha Milagrosa, academia Espaço Harmônico, clínica Saúde e Vida, com fácil acesso à avenida Luciano Carneiro e outras conveniências!<br>Dispõe de 75m², sala ampla, cozinha, despensa, 2 quartos, banheiro social, área de serviços independente, dependência completa e 1 vaga de garagem.<br>Vamos agendar sua visita? -",Apartamento com 2 quartos para alugar no bairro Montese,APARTMENT,1.0,1.0,1.0,RESIDENTIAL,2.0,Montese,-3.762618,-38.541434,535,900,340
43,"['GATED_COMMUNITY', 'KITCHEN', 'SPORTS_COURT', 'SECURITY_24_HOURS', 'SERVICE_AREA']",58.0,"Apartamento com fácil acesso à Av. Humberto Monte, Colégio Christus, Posto de Saúde Oliveira Pombo, 11º DP e outras facilidades!<br>Dispõe de 58 m², sala de estar e jantar, 2 quartos, cozinha americana, banheiro social, área de serviço e 1 vaga.<br>Vamos agendar sua visita? -","Apartamento com 2 quartos para locação, no Pan Americano",APARTMENT,1.0,0.0,0.0,RESIDENTIAL,2.0,Pan Americano,-3.75108,-38.566301,280,650,0
44,[],603.0,"FARIAS BRITO - Rua Teresa Cristina, 1624, Terreno com Aproximadamente 603M², Murado, Prox. ao Hospital da Policia Militar.","FARIAS BRITO - Rua Teresa Cristina, 1624, Terreno com Aproximadamente 603M², Murado, Prox. ao Hospit",RESIDENTIAL_ALLOTMENT_LAND,0.0,0.0,0.0,RESIDENTIAL,0.0,Farias Brito,-3.734656,-38.53915,0,4500,0
47,"['KITCHEN', 'SERVICE_AREA']",30.0,,Apartamento com 1 quarto!,APARTMENT,0.0,0.0,0.0,RESIDENTIAL,1.0,Cidade dos Funcionários,-3.7304512,-38.5217989,0,550,0
48,"['KITCHEN', 'BALCONY', 'SERVICE_AREA']",55.0,"Apartamento localizado próximo à Av. Jovita Feitosa, Supermercado Frangolândia, Carneiro do Ordones, Clínica Zoovet, Academia Premium e outras conveniências!<br>Dispõe de 2 quartos, sendo 1 suíte, sala ampla, varanda, cozinha, banheiro social, área de serviço e 1 vaga na garagem.<br>Venha conhecer! -","Apartamento com 2 quartos para alugar, próximo à Av. Jovita Feitosa",APARTMENT,1.0,1.0,1.0,RESIDENTIAL,2.0,Parque Araxá,-3.736509,-38.546692,300,1200,363
50,"['KITCHEN', 'LAUNDRY']",60.0,"Localizado a 2 quadra da Av. Jovita Feitosa, próximo ao Frangolândia Supermercado, Pachecos Burguer, Carneiro do Ordones, com fácil acesso à Av. Bezerra de Menezes, Farmácia Do Trabalhador, Hapclínica São Gerardo, Av. José Jatahy e outras facilidades.<br>Dispõe de 60 m², sala de jantar e estar, cozinha, 1 quarto, banheiro social e lavanderia.<br>Venha conhecer! -",Casa para alugar com 1 quarto no bairro Parque Araxá,HOME,0.0,0.0,0.0,RESIDENTIAL,1.0,Parque Araxá,-3.736266,-38.549137,0,650,72
54,"['GYM', 'KITCHEN', 'SECURITY_24_HOURS', 'SERVICE_AREA']",73.0,"Localizado quase esquina com à Av. Rui Barbosa, há 1 quadra da Av. Barão de Studart, ao lado da Panificadora Fiorelle, com fácil acesso à Av. Antônio Sales, Supermercado Pão de Açúcar e Carrefour, hospital Leonardo da Vinci, agencia bancária Itaú, Caixa Econômica, Santander e outras facilidades.<br>Apartamento de 73m² com 3 quartos, sendo 2 suítes com armários, sala, varanda, cozinha, área de serviço, banheiro de serviço e 2 vagas na garagem.<br>Venha Conhecer! -","Apartamento de 3 dormitórios, para alugar na Aldeota",APARTMENT,2.0,2.0,2.0,RESIDENTIAL,3.0,Aldeota,-3.740888,-38.510305,604,1500,0
55,"['GATED_COMMUNITY', 'SERVICE_AREA', 'PLAYGROUND', 'KITCHEN', 'LAUNDRY', 'SECURITY_24_HOURS']",135.0,"Apartamento localizado ao lado do North Shopping, próximo à Av. Bezerra de Menezes, Grau Técnico, Cearoca Bar e Restaurante, colégio Santa Isabel, futuro parque Rachel de Queiroz e outras conveniências!<br>Dispõe de 135 m², 3 quartos sendo 1 suíte com armários, sala em L, varanda, cozinha, banheiro social, área de serviço com lavanderia, dependência completa e 1 vaga.<br>Venha conhecer! -",Apartamento com 3 quartos para alugar próximo ao North Shopping Fortaleza,APARTMENT,1.0,1.0,1.0,RESIDENTIAL,3.0,Presidente Kennedy,-3.735136,-38.567114,702,1500,720
63,"['KITCHEN', 'SERVICE_AREA']",35.0,"Apartamento localizado próximo ao Hospital Infantil Albert Sabin, GBarbosa, Colégio Antares, Novo Atacadista, Sodine, rodoviária, Shopping, Fortaleza Sul, Rodoviária de Fortaleza, Aeroporto Internacional de Fortaleza Pinto Martins, com fácil acesso a Av. Borges de Melo, Av. Deputado Oswaldo Studart e outras facilidades.<br>Dispõe de 35m², sala, cozinha americana, 1 quarto, banheiro social e área de serviço. -",Apartamento com 1 quarto para alugar no bairro Jardim América,APARTMENT,0.0,0.0,0.0,RESIDENTIAL,1.0,Jardim América,-3.760908,-38.530662,0,670,0
64,['KITCHEN'],35.0,"Localizado há 1 quadra da Praça da Estação, próximo ao Dragão dos Parafusos, Casa dos Colchões, Freitas Varejo, com fácil acesso ao Hospital Geral Dr. César Cals, Praça José de Alencar, Farmácias Pague Menos e outras facilidades no centro da cidade.<br>Dispõe de 35m², sala conjugada com cozinha e banheiro social.<br>Venha conhecer! -","Apartamento com 1 quarto para alugar, no Bairro Centro",APARTMENT,0.0,0.0,0.0,RESIDENTIAL,1.0,Centro,-3.723847,-38.531504,244,250,176
65,"['KITCHEN', 'SERVICE_AREA']",45.0,"Localizada a apenas 2 quadras da Av. Luiz Vieira e Cônego de Castro, próximo ao Posto de Saúde do Parque São José, com fácil acesso ao Shopping Solares, Colégio Eça de Queirós e outras conveniências!<br>Dispõe de 45 m², sala, 1 quarto, cozinha, banheiro social e área de serviço.<br>Vamos agendar sua visita? -","Casa para alugar no Parque São José, próximo à Cônego de Castro",HOME,0.0,0.0,0.0,RESIDENTIAL,1.0,Parque São José,-3.795052,-38.585169,0,420,0
67,['KITCHEN'],55.0,"Mega imóveis aluga apto com piso em cerâmica com 2 quartos, ante-sala, banheiro social, cozinha, área de serviço, interfone. -","Apartamento com 2 dormitórios para alugar, 55 m² por R$ 500,00/mês - Centro - Fortaleza/CE",APARTMENT,0.0,0.0,0.0,RESIDENTIAL,2.0,Centro,-3.729693,-38.538701,80,500,68
68,"['GATED_COMMUNITY', 'SECURITY_24_HOURS', 'SERVICE_AREA']",43.0,"Localizado a 1 quarteirão da Av. Barão de Studart, próximo a Multi3 Suplementos, Clínica Raul e Rebeca Martins Odontologia, Instituto de Prevenção do Câncer do Ceará, Cometa Supermercados, Farmácia Drogasil, Posto GNV, Hapvida e outras facilidades.<br>Dispõe de 42,72m², sala, cozinha , 1 quarto, banheiro social e área de serviço.<br>Agende já sua visita! -",Apartamento com 1 quarto para alugar no Bairro Aldeota - Fortaleza/CE,APARTMENT,0.0,0.0,0.0,RESIDENTIAL,1.0,Aldeota,-3.744794,-38.508663,315,900,243
69,"['BARBECUE_GRILL', 'KITCHEN', 'SERVICE_AREA']",180.0,"Localizado a 2 quadras da Av. Sargento Hermínio Sampaio, próximo ao Instituto Doutor Rocha Lima, Batalhão do RAIO, Correios, colégio EEEP Dona Creusa do Carmo Rocha, Polo de Lazer Sargento Hermínio, com fácil acesso ao RioMar Kennedy, Assaí Atacadista, Newland Toyota Kennedy, supermercado Guará e outras conveniências.<br>Cobertura dispõe de 180 m², sala ampla, cozinha americana, 2 suítes, terraço amplo com deck, churrasqueira e 1 vaga de garagem.<br>Venha conhecer! -",Cobertura com suítes para alugar no bairro Vila Ellery,APARTMENT,1.0,2.0,2.0,RESIDENTIAL,2.0,São Gerardo,-3.727557,-38.559979,150,1800,0
71,['BACKYARD'],254.0,"Dispõe de 254,00m², sala, cozinha, 3 quartos, banheiro social e quintal.<br>Localizada a apenas alguns metros da Av. Bezerra de Menezes, próximo à SSPDS, Big Bompreço, com fácil acesso ao North Shopping e outras facilidades.<br>Venha conhecer! -","Casa com 254 m² para venda ou locação, próximo à Av. Bezerra de Menezes",HOME,0.0,0.0,0.0,RESIDENTIAL,3.0,Monte Castelo,-3.731751,-38.548746,0,2000,859
72,['KITCHEN'],35.0,"Localizado há 1 quadra da Praça da Estação, próximo ao Dragão dos Parafusos, Casa dos Colchões, Freitas Varejo, com fácil acesso ao Hospital Geral Dr. César Cals, Praça José de Alencar, Farmácias Pague Menos e outras facilidades no centro da cidade.<br>Dispõe de 35m², sala conjugada com cozinha e banheiro social.<br>Venha conhecer! -","Apartamento com 1 quarto para alugar, no Bairro Centro",APARTMENT,0.0,0.0,0.0,RESIDENTIAL,1.0,Centro,-3.723847,-38.531504,244,250,89
73,[],30.0,"Flat para Aluguel, 30m² por R$ 359/Ano. Álvaro Weyne - Fortaleza/CE <br><br>Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Luciana Silveira! <br><br>Basta preencher o formulário com nome, telefone e e-mail e enviar. Pronto! Agora o corretor da Luciana Silveira entrará em contato para confirmar interesse e agendar uma visita. <br><br>Se tiver alguma dúvida, é só entrar em contato com a Arbo pelo número anunciado ao lado. Lembre-se que o imóvel está sujeito à confirmação de disponibilidade e valores.","Flat para Locação, Álvaro Weyne, Fortaleza, CE",FLAT,0.0,1.0,1.0,RESIDENTIAL,1.0,Álvaro Weyne,-3.722264,-38.541564,0,359,25
76,"['KITCHEN', 'SERVICE_AREA']",65.0,"Casa localizada ao lado do Shopping Benfica, próximo às avenidas Treze de Maio e Carapinima, com fácil acesso ao Hospital Antônio Prudente, colégio Christus, IFCE e outras conveniências!<br>Dispõe de 65 m², sala, varanda, 2 quartos sendo 1 suíte, cozinha, banheiro social e área de serviço.<br>Vamos agendar sua visita? -","Casa com 2 quartos para alugar, próximo ao Shopping Benfica",HOME,0.0,1.0,1.0,RESIDENTIAL,2.0,Farias Brito,-3.738177,-38.53994,20,740,62
77,"['AIR_CONDITIONING', 'GATED_COMMUNITY', 'KITCHEN', 'FURNISHED', 'SERVICE_AREA']",128.0,"Apartamento projetado e mobiliado a apenas 1 quadra da Av. Monsenhor Tabosa, próximo à Praia de Iracema, Smart Fit, hospital São Camilo, colégio Antares e outras conveniências!<br>Dispõe de 128 m², 3 quartos sendo 1 suíte, ampla sala em 2 ambientes, cozinha, despensa, banheiro social, área de serviço, dependência completa e 1 vaga.<br>Venha conhecer? -",Apartamento com 3 quartos para venda ou aluguel no Meireles,APARTMENT,1.0,1.0,1.0,RESIDENTIAL,3.0,Meireles,-3.725547,-38.510551,1000,2200,729
80,['KITCHEN'],45.0,"Localizado próximo a Av, Francisco Sá, com fácil acesso ao Shopping Iandê Pamplona, Supermercado Frangolândia, Hospital Fernandes Távora e outras conveniências.<br>Kitnet medindo 45 m², sala conjugada com cozinha, 1 suíte na posição norte.<br>Vamos marcar uma visita? -","Kitnet com 1 quarto próximo à Av, Francisco Sá",APARTMENT,0.0,1.0,1.0,RESIDENTIAL,1.0,Carlito Pamplona,-3.71994,-38.555754,0,450,0
82,"['KITCHEN', 'SECURITY_24_HOURS', 'SERVICE_AREA']",120.0,"Localizado próximo ao Supermercado Frangolândia Varjota, Hospital Monte Klinikum, Shopping Pátio Dom Luis, com fácil acesso a Av. Almirante Henrique Sabóia, além de outras facilidades.<br>Apartamento de 3 quartos com armários, 2 quartos com varanda, sendo 1 suíte, sala ampla em 2 ambientes, cozinha projetada, dependência completa e 2 vagas de garagem.<br>Vamos agendar a sua visita? -","Apartamento de 3 quartos, no bairro Varjota",APARTMENT,2.0,1.0,1.0,RESIDENTIAL,3.0,Varjota,-3.732753,-38.488107,820,1400,0
85,[],3600.0,PAPICU - TERRENO RUA VALDETÁRIO MOTA SEM NUMERAÇÃO OFICIAL ESQUINA C/ RUA PEREIRA DE MIRANDA. TERRENO PLANOP - ÁREA APRÓXIMADA - 3600M²,PAPICU - TERRENO RUA VALDETÁRIO MOTA SEM NUMERAÇÃO OFICIAL ESQUINA C/ RUA PEREIRA DE MIRANDA. TERREN,RESIDENTIAL_ALLOTMENT_LAND,0.0,0.0,0.0,RESIDENTIAL,0.0,Vicente Pinzon,-3.733691,-38.47864,0,10000,0
88,"['KITCHEN', 'SERVICE_AREA']",70.0,"Excelente apartamento localizado a apenas 3 quarteirões da Av. José Bastos, próximo aos Hospitais Walter Cantídio e Haroldo Juaçaba, à Maternidade Escola Assis Chateaubriand, Hemoce, Banco do Brasil, Estação de Metrô Porangabussu, fácil acesso aos colégios Christus e Gustavo Braga, além de outras facilidades!<br>Medindo 70 m², com 2 quartos, sendo 1 suíte, banheiro social, cozinha americana e área de serviço.<br>Venha conhecer! -","Apartamento com 2 quartos para alugar, próximo à Av. José Bastos",APARTMENT,0.0,1.0,1.0,RESIDENTIAL,2.0,Rodolfo Teófilo,-3.750329,-38.554183,120,800,0
90,"['KITCHEN', 'SERVICE_AREA']",90.0,"Localizado a 1 quadra da Av. Bezerra de Menezes, próximo a Secretaria da Segurança Pública e Defesa Social, Hospital dos olhos, Farmácia extrafarma, Lojas Americanas, Banco do Nordeste, Hapclínica São Gerardo, com fácil acesso ao Pão de Açúcar, Igreja de São Gerardo, UniFanor, Selfit Academia, Colégio Master e outras conveniências.<br>Casa duplex dispõe de 90 m², sala, cozinha americana, 2 quartos, área de serviço e 1 vaga de garagem.<br>Venha conhecer! -",Casa com 2 quartos para alugar no bairro Parque Araxá,HOME,1.0,0.0,0.0,RESIDENTIAL,3.0,Parque Araxá,-3.734301,-38.550135,0,1400,213
92,"['KITCHEN', 'BACKYARD', 'SERVICE_AREA']",65.0,"Localizado a 2 quadra na Av. Jovita Feitosa, próxima ao supermercado Frangolândia, Ordones, Av. José Jatahy, Secretaria Executiva Regional III, com fácil acesso a Av. Bezerra de Menezes e outras conveniências.<br>Dispõe de 65 m², sala, cozinha, 2 quartos, banheiro social, área de serviço, dependência completa, quintal amplo e 1 vaga na garagem.<br>Venha conhecer! -",Casa com 2 quartos para alugar no bairro Parque Araxá,HOME,1.0,0.0,0.0,RESIDENTIAL,2.0,Parque Araxá,-3.737441,-38.549732,0,1100,276
94,['KITCHEN'],50.0,"Apartamento com ótima localização, na Av. Imperador, próximo à Av. Domingos Olímpio, fácil acesso ao Shopping Benfica, UFC, Hospital e Maternidade José Martiniano de Alencar, academias, mercantis, padarias e outras conveniências.<br>Possui 2 quartos, sala, cozinha americana com bancada em granito e banheiro social.<br>Vamos agendar sua visita? -","Apartamento para alugar, próximo à Av. Domingos Olímpio",APARTMENT,0.0,0.0,0.0,RESIDENTIAL,2.0,Centro,-3.73562,-38.536654,20,600,166
97,"['KITCHEN', 'LAUNDRY']",39.0,"Apartamento localizado a apenas 3 quarteirões da Av. José Bastos, próximo aos Hospitais Walter Cantídio e Haroldo Juaçaba, à Maternidade Escola Assis Chateaubriand, Hemoce, fácil acesso aos colégios Christus e Gustavo Braga, além de outras facilidades!<br>Dispõe de 2 quartos, banheiro social, cozinha americana e lavanderia.<br>Venha conhecer! -","Apartamento com 2 quartos para alugar, próximo à Av. José Bastos",APARTMENT,0.0,0.0,0.0,RESIDENTIAL,2.0,Rodolfo Teófilo,-3.750329,-38.554183,120,800,0
